	0	1
0	1	GLYR1
1	2	VNN1
2	3	SLC12A4
3	4	FNBP1L
4	5	SGSH
5	6	PLA2G4C
6	7	POLR3K
7	8	PLEC
8	9	ERG28
9	10	C9orf72
10	11	DNAJB11
11	12	LINC01268
12	13	MIR3117
13	14	PRIM2B
14	15	PCDHGA12
15	16	MCM2
16	17	ZNF841
17	18	TAF3
18	19	MIRLET7E
19	20	YTHDF2
20	21	CD177
21	22	PRKAG1
22	23	SKOR2
23	24	ZNF184
24	25	NEAT1
25	26	LOC101927699
26	27	PRM1
27	28	VAMP2
28	29	CXCL14
29	30	TARS
30	31	GOLGA7
31	32	NDUFS5
32	33	C1orf123
33	34	TWISTNB
34	35	AQP12B
35	36	SMYD5
36	37	ADAMTS9-AS2
37	38	STARD7
38	39	MLH1
39	40	CASC20
40	41	FASTKD5
41	42	LOC101928461
42	43	ANAPC7
43	44	ANGPT1
44	45	LINC01427
45	46	ZC3H3
46	47	LINC02035
47	48	SMC2
48	49	KAT5
49	50	HSPA8
50	51	ZDHHC24
51	52	MPI
52	53	SYT15
53	54	SPRTN
54	55	SAP30L
55	56	ASRGL1
56	57	NOA1
57	58	MFSD4A
58	59	FADS2
59	60	SRGAP3-AS2
60	61	PF4
61	62	PIH1D2
62	63	AK5
63	64	N4BP2
64	65	LOC401324
65	66	TUB-AS1
66	67	TP53
67	68	RAI1
68	69	IMPDH2
69	70	SNORA50A
70	71	MRPL42
71	72	TRAV4
72	73	NELFA
73	74	DPCD
74	75	ZNF260
75	76	BCKDHB
76	77	LOC389765
77	78	ACADVL
78	79	TCEA1
79	80	MIR4266
80	81	ALG5
81	82	CACNB2
82	83	CSTF1
83	84	PHB
84	85	PCDHGB7
85	86	KIR3DL1
86	87	TUT4
87	88	MRPL51
88	89	LRPPRC
89	90	NANOG
90	91	ZNF605
91	92	THBS3
92	93	IGHV3-73
93	94	MORF4L2
94	95	SCARF1
95	96	RNGTT
96	97	PUS7L
97	98	ZNF500
98	99	ZNF649-AS1
99	100	RPH3A
100	101	ZNF574
101	102	RAB26
102	103	LINC00330
103	104	STX19
104	105	NFYB
105	106	PVALB
106	107	PCED1B-AS1
107	108	SGCB
108	109	SEC22A
109	110	MIR601
110	111	FAM86DP
111	112	CXCL5
112	113	EZR
113	114	NCALD
114	115	RNF112
115	116	ELAVL1
116	117	SP4
117	118	AGFG1
118	119	GGA2
119	120	FXN
120	121	SNORA79
121	122	MANBA
122	123	GGNBP2
123	124	TRBC2
124	125	SNRNP40
125	126	ANKRD54
126	127	MAST4
127	128	MCM3
128	129	ZNF346
129	130	SARS
130	131	SLC25A4
131	132	RAB29
132	133	LMNB2
133	134	ADH5
134	135	SRFBP1
135	136	PLEKHA8P1
136	137	XPA
137	138	MYCT1
138	139	DET1
139	140	EXOSC2
140	141	INTS9
141	142	MAP3K9
142	143	ACACA
143	144	TP53RK
144	145	DPH6
145	146	CLIC3
146	147	YARS
147	148	MIR130B
148	149	CEP290
149	150	KAZN
150	151	PAICS
151	152	BRD3OS
152	153	CBX5
153	154	IGFBP2
154	155	MMP1
155	156	HNRNPM
156	157	MTA2
157	158	SIDT1
158	159	NAT10
159	160	PDZD9
160	161	ZBTB4
161	162	SDAD1
162	163	CD3G
163	164	UTP15
164	165	MED12L
165	166	SELENOM
166	167	DDX46
167	168	EXOSC10
168	169	DDX20
169	170	ABCD2
170	171	PSMC4
171	172	GUF1
172	173	TIMM21
173	174	SERBP1
174	175	RIOK1
175	176	ARHGEF3-AS1
176	177	TRDJ3
177	178	MYO9A
178	179	BRCC3
179	180	ZNF331
180	181	NAP1L3
181	182	C19orf33
182	183	SHQ1
183	184	CLASRP
184	185	MAP4
185	186	GRB10
186	187	SCMH1
187	188	RHOF
188	189	SYS1
189	190	PDGFD
190	191	IKZF3
191	192	RFC1
192	193	LARP7
193	194	FTO
194	195	LHFPL6
195	196	MED1
196	197	FAIM
197	198	UPF3B
198	199	EXOSC6
199	200	ABHD14B
200	201	FTSJ1
201	202	ATP8A2
202	203	FSTL1
203	204	SUOX
204	205	ABHD14A
205	206	LRRC41
206	207	LINC00906
207	208	ANO2
208	209	ZNF280C
209	210	LINC01831
210	211	SIGLEC17P
211	212	OR51A7
212	213	EIF5B
213	214	PDCD4
214	215	RIOK2
215	216	FBXO31
216	217	ILF3
217	218	GPM6B
218	219	METAP1
219	220	UMPS
220	221	GUCY1B1
221	222	DRG1
222	223	TCTN3
223	224	CDC5L
224	225	EIF3L
225	226	BCL7C
226	227	MAGOHB
227	228	NOLC1
228	229	WIF1
229	230	PAAF1
230	231	SEM1
231	232	WDR3
232	233	KRT20
233	234	TRAV8-3
234	235	OPN3
235	236	C8orf88
236	237	TMEM209
237	238	TDP1
238	239	MED13
239	240	MIR524
240	241	TMEM109
241	242	VEGFB
242	243	PCDHA9
243	244	AAR2
244	245	ZFP14
245	246	FAM69A
246	247	TRAV2
247	248	ST7
248	249	CCL8
249	250	SCAMP3
250	251	LINC01339
251	252	MTREX
252	253	ATG16L2
253	254	MGAM2
254	255	RBM34
255	256	CYP4V2
256	257	CKAP2
257	258	ZFP3
258	259	CWF19L2
259	260	SEC14L1P1
260	261	LAS1L
261	262	MATR3
262	263	CRLF3
263	264	TTC37
264	265	DDX24
265	266	ACBD3
266	267	TXNDC12
267	268	FAM50B
268	269	TUBB
269	270	RPF1
270	271	CEP63
271	272	SEPT1
272	273	NOP56
273	274	DNAH11
274	275	EBAG9
275	276	ATIC
276	277	SNAP91
277	278	SNRNP27
278	279	GARS
279	280	HSPA4
280	281	GPN1
281	282	LINC00989
282	283	MIR3151
283	284	ZNF75A
284	285	CPSF4
285	286	PPP2R1A
286	287	SMC5
287	288	NDRG2
288	289	LDHB
289	290	UBIAD1
290	291	USP47
291	292	DDX18
292	293	MED6
293	294	MAPK14
294	295	LOC101928424
295	296	SKAP1
296	297	TNFAIP8L1
297	298	MSANTD4
298	299	ECD
299	300	ZMYND11
300	301	LOC84214
301	302	PARP1
302	303	MALT1
303	304	KIF20B
304	305	URB1
305	306	STARD4
306	307	SLFN5
307	308	USP14
308	309	MAGED1
309	310	CYB5R1
310	311	LZIC
311	312	DDX54
312	313	TCTN2
313	314	IARS
314	315	MRM2
315	316	EIF3G
316	317	PRPF6
317	318	TRBJ2-6
318	319	PLPP4
319	320	SUV39H1
320	321	CEP120
321	322	NIFK
322	323	VEZT
323	324	STAT4
324	325	CAMKK2
325	326	CCDC43
326	327	CETP
327	328	BCO1
328	329	TOE1
329	330	ALG1
330	331	DRG2
331	332	SSB
332	333	AIG1
333	334	IBTK
334	335	ZBTB3
335	336	ARF4
336	337	KLHL20
337	338	PPBP
338	339	CMTM5
339	340	SF3A3
340	341	ASTE1
341	342	COL23A1
342	343	ZNF284
343	344	PDCD11
344	345	EIF4A3
345	346	TRPV4
346	347	BCL9
347	348	POLR3H
348	349	TPTE2P3
349	350	WDR92
350	351	CAPRIN1
351	352	PNO1
352	353	WDR43
353	354	KIF3A
354	355	HTR4
355	356	COPS6
356	357	SMC4
357	358	MRPS31P5
358	359	RNMT
359	360	HHEX
360	361	CD63
361	362	DYRK2
362	363	FANCF
363	364	NOL11
364	365	GSK3B
365	366	CDKN2A-DT
366	367	TRBV6-6
367	368	PROS1
368	369	LOX
369	370	ATG4C
370	371	ARL4C
371	372	SAMHD1
372	373	UTP4
373	374	KHSRP
374	375	PRPS1
375	376	ZNF45
376	377	LINC02081
377	378	DLAT
378	379	MMRN1
379	380	ZNF699
380	381	OPLAH
381	382	PAQR8
382	383	ANXA6
383	384	SLC8A1-AS1
384	385	CDKAL1
385	386	DLG1
386	387	DDX56
387	388	LIMS1
388	389	RPA4
389	390	MOCS2
390	391	BAZ1B
391	392	DBP
392	393	ZNF275
393	394	CLCA3P
394	395	GLIS2
395	396	KHDRBS1
396	397	MRPS31
397	398	CCT4
398	399	PLCZ1
399	400	IGHD3-9
400	401	TRBJ2-5
401	402	IGF2BP3
402	403	CALR
403	404	MRFAP1L1
404	405	PLD4
405	406	SWAP70
406	407	SDHB
407	408	POLR3B
408	409	PRKCSH
409	410	SEPSECS-AS1
410	411	HSP90B1
411	412	ZNF594
412	413	TMSB10
413	414	NCOA5
414	415	PRPF19
415	416	PEBP1
416	417	GNPTAB
417	418	IL21R
418	419	BCL7A
419	420	PF4V1
420	421	IL1R1
421	422	PRPF4
422	423	EPRS
423	424	TRBV6-5
424	425	PTCD2
425	426	KPNA3
426	427	TNFRSF11B
427	428	GRWD1
428	429	SIPA1L2
429	430	AARS
430	431	ARL1
431	432	S1PR1
432	433	DDX21
433	434	API5
434	435	TYK2
435	436	NVL
436	437	TSN
437	438	MCM6
438	439	HACD3
439	440	ZNF227
440	441	ZFP82
441	442	ZNF614
442	443	AVPR1A
443	444	CSTF3
444	445	ELK4
445	446	MAP7D3
446	447	PPP3CC
447	448	RPRD2
448	449	GMEB1
449	450	SULT6B1
450	451	NARS
451	452	EHMT2
452	453	LOC100505498
453	454	ZNF440
454	455	PEX3
455	456	AES
456	457	SRP68
457	458	GORASP2
458	459	ANO10
459	460	MOB1B
460	461	MRPL58
461	462	TRMT6
462	463	RBBP7
463	464	ACLY
464	465	ZNF829
465	466	WASF3
466	467	DNAJC21
467	468	SSRP1
468	469	INTS13
469	470	NAA15
470	471	PIK3R1
471	472	NSRP1
472	473	KDM8
473	474	CDC23
474	475	MCTP1
475	476	HKR1
476	477	ALKBH8
477	478	TAF1B
478	479	SLC8A1
479	480	HSPH1
480	481	CEP78
481	482	BCAS2
482	483	ABT1
483	484	TOMM70
484	485	PHYH
485	486	MICAL1
486	487	DNAJA3
487	488	TRBV5-6
488	489	DBR1
489	490	NOP14
490	491	TSEN54
491	492	THOC1
492	493	KCNH7
493	494	ANTXRLP1
494	495	HSPA9
495	496	GTF3C3
496	497	PKHD1L1
497	498	NLGN3
498	499	PPIB
499	500	NAA30
500	501	G3BP2
501	502	ZNF548
502	503	SIGIRR
503	504	NCL
504	505	ZNF607
505	506	ATP1A1
506	507	PRMT9
507	508	CHCHD7
508	509	SELP
509	510	NOB1
510	511	TRAJ10
511	512	MPP5
512	513	DKC1
513	514	DIS3L
514	515	SMC3
515	516	TULP4
516	517	ZNF256
517	518	ZNF136
518	519	DDX1
519	520	DHDDS
520	521	CDK2AP2
521	522	ZW10
522	523	SRC
523	524	MSGN1
524	525	LIX1L
525	526	LINC01563
526	527	HTATSF1
527	528	NRARP
528	529	TM9SF3
529	530	TRBJ2-3
530	531	UTP25
531	532	BCL9L
532	533	MIR22HG
533	534	LINC01310
534	535	PSMD11
535	536	MRPL49
536	537	SLC4A1AP
537	538	PDE3A
538	539	EIF3D
539	540	AGFG2
540	541	CFAP298
541	542	DYNC1I2
542	543	ALDH18A1
543	544	MBD3
544	545	HNRNPD
545	546	P2RY12
546	547	RAD17
547	548	TECR
548	549	CD5
549	550	RGPD3
550	551	CDC40
551	552	RBPMS2
552	553	AQR
553	554	TRBV20-1
554	555	ICK
555	556	ATP5PB
556	557	POLR1B
557	558	ZHX1
558	559	SUPT16H
559	560	RUFY2
560	561	CCDC152
561	562	KLHL11
562	563	CYB5B
563	564	RSL1D1
564	565	TRBJ2-2
565	566	TRBV5-5
566	567	SIT1
567	568	MIR4451
568	569	HSP90AA1
569	570	LTV1
570	571	TAF5
571	572	ZBTB9
572	573	STAP1
573	574	RFC3
574	575	IPP
575	576	DOCK4
576	577	FAM98B
577	578	NDUFA9
578	579	PPP1R16B
579	580	U2SURP
580	581	ZNF235
581	582	MIR1243
582	583	BLID
583	584	ZNHIT6
584	585	IL2RB
585	586	VPS11
586	587	C2orf88
587	588	AIFM1
588	589	CALD1
589	590	NAA35
590	591	LCMT2
591	592	CDR2L
592	593	SERPINA11
593	594	FAM86EP
594	595	DDX47
595	596	LSG1
596	597	GBA2
597	598	ZNF43
598	599	THUMPD3
599	600	LGALSL
600	601	ZNF91
601	602	ZNF33B
602	603	ASPSCR1
603	604	FBXL12
604	605	CALB1
605	606	SRP72
606	607	MYO15B
607	608	UTP20
608	609	TERF2
609	610	FYTTD1
610	611	FAM13A-AS1
611	612	COL10A1
612	613	PRPF38A
613	614	POLR2M
614	615	NFATC2
615	616	PTCH1
616	617	PPP1R7
617	618	NECAB1
618	619	GUSBP1
619	620	PLRG1
620	621	PRR3
621	622	CCND2
622	623	ZCCHC4
623	624	LOC145474
624	625	MTF2
625	626	TTC3
626	627	ZNF749
627	628	RBM45
628	629	SPTBN1
629	630	MDH2
630	631	CD6
631	632	METTL2A
632	633	ALKBH3
633	634	TRAV6
634	635	TMEM40
635	636	SHROOM4
636	637	HTR2A
637	638	ZNF345
638	639	BIN1
639	640	NOP58
640	641	SMARCA5
641	642	NAE1
642	643	TRAV10
643	644	DGKI
644	645	RAP1GDS1
645	646	MIR4762
646	647	RRP1B
647	648	ZNF3
648	649	SRM
649	650	SNX25
650	651	SLC35B4
