	0	1
0	1	LINC01268
1	2	SLC12A4
2	3	PLEC
3	4	LOC101927699
4	5	CASC20
5	6	LOC101928461
6	7	PLA2G4C
7	8	MFSD4A
8	9	SGSH
9	10	VAMP2
10	11	MIR601
11	12	GLYR1
12	13	VNN1
13	14	FADS2
14	15	THBS3
15	16	STX19
16	17	PRKAG1
17	18	ACADVL
18	19	ANKRD54
19	20	ANGPT1
20	21	NANOG
21	22	FASTKD5
22	23	ASRGL1
23	24	ADAMTS9-AS2
24	25	FNBP1L
25	26	RAB26
26	27	ZNF500
27	28	CXCL14
28	29	GOLGA7
29	30	SKOR2
30	31	MAP3K9
31	32	TARS
32	33	ZNF649-AS1
33	34	KAT5
34	35	SRGAP3-AS2
35	36	CSTF1
36	37	MIR3117
37	38	TCEA1
38	39	RAB29
39	40	CD177
40	41	ATP8A2
41	42	PCDHGA12
42	43	MYCT1
43	44	PRIM2B
44	45	MCM2
45	46	LMNB2
46	47	NEAT1
47	48	CLASRP
48	49	KIR3DL1
49	50	CCL8
50	51	AQP12B
51	52	POLR3K
52	53	ZNF574
53	54	C9orf72
54	55	GGA2
55	56	LINC01427
56	57	ZNF841
57	58	TRAV4
58	59	PAICS
59	60	MED13
60	61	MIR3151
61	62	DNAH11
62	63	LOC401324
63	64	RPH3A
64	65	GPM6B
65	66	AK5
66	67	TXNDC12
67	68	LINC02035
68	69	MED6
69	70	MAST4
70	71	RAI1
71	72	ZBTB4
72	73	YTHDF2
73	74	AAR2
74	75	TUB-AS1
75	76	SUOX
76	77	NDUFS5
77	78	SYT15
78	79	PHB
79	80	MIR4266
80	81	MIRLET7E
81	82	ZC3H3
82	83	CACNB2
83	84	HSPA8
84	85	ARHGEF3-AS1
85	86	PUS7L
86	87	SEC14L1P1
87	88	MALT1
88	89	BCL7C
89	90	ZNF346
90	91	MIR130B
91	92	CLIC3
92	93	PIH1D2
93	94	SNORA50A
94	95	LINC01831
95	96	ZDHHC24
96	97	WIF1
97	98	BRCC3
98	99	SMC2
99	100	C1orf123
100	101	GGNBP2
101	102	CLCA3P
102	103	ZNF605
103	104	TUT4
104	105	COL23A1
105	106	LRRC41
106	107	AIG1
107	108	CDKN2A-DT
108	109	UPF3B
109	110	CKAP2
110	111	MIR524
111	112	CRLF3
112	113	INTS9
113	114	SCARF1
114	115	ZFP14
115	116	IGHV3-73
116	117	SERPINA11
117	118	DRG2
118	119	DGKI
119	120	EXOSC6
120	121	PLEKHA8P1
121	122	NCALD
122	123	PHYH
123	124	HTR4
124	125	SIX4
125	126	DNAJB11
126	127	PF4V1
127	128	FAM86DP
128	129	RPA4
129	130	SCAMP3
130	131	LINC00906
131	132	OPN3
132	133	STARD7
133	134	PCDHA9
134	135	PCDHGB7
135	136	PVALB
136	137	C8orf88
137	138	RIOK1
138	139	PDZD9
139	140	FAIM
140	141	MED12L
141	142	DDX54
142	143	NFYB
143	144	PNO1
144	145	LRPPRC
145	146	LOC100505498
146	147	GBA2
147	148	IGFBP2
148	149	LINC00330
149	150	PSMC4
150	151	DDX20
151	152	MIR1243
152	153	GRWD1
153	154	SPRTN
154	155	ADH5
155	156	SELENOM
156	157	ARF4
157	158	AGFG1
158	159	CETP
159	160	PLD4
160	161	AVPR1A
161	162	CXCL5
162	163	METTL2A
163	164	PRM1
164	165	ANAPC7
165	166	VEZT
166	167	TCTN2
167	168	TPTE2P3
168	169	NELFA
169	170	FAM50B
170	171	PLPP4
171	172	MMRN1
172	173	LOX
173	174	ZHX1
174	175	LINC02081
175	176	DYNC1I2
176	177	DET1
177	178	GRB10
178	179	LOC84214
179	180	KCNH7
180	181	C19orf33
181	182	NDRG2
182	183	SLC8A1-AS1
183	184	SAP30L
184	185	BCO1
185	186	IGHD3-9
186	187	RNF112
187	188	NRARP
188	189	SIPA1L2
189	190	MANBA
190	191	LHFPL6
191	192	NOP14
192	193	OR51A7
193	194	MSGN1
194	195	METAP1
195	196	SERBP1
196	197	PLCZ1
197	198	CDR2L
198	199	ZFP82
199	200	TRPV4
200	201	SNORA79
201	202	LARP7
202	203	TP53RK
203	204	ALG5
204	205	PAAF1
205	206	NAA30
206	207	SEC22A
207	208	ZNF280C
208	209	BCAS2
209	210	ZNF184
210	211	CCDC152
211	212	CDC5L
212	213	UTP15
213	214	HNRNPM
214	215	VPS11
215	216	PTTG2
216	217	ACBD3
217	218	ATG16L2
218	219	NLGN3
219	220	TP53
220	221	ST7
221	222	MMP1
222	223	SARS
223	224	CEP120
224	225	SDAD1
225	226	RNGTT
226	227	DPCD
227	228	LOC389765
228	229	GNPTAB
229	230	SGCB
230	231	MAP4
231	232	LINC01339
232	233	SLC25A4
233	234	IGF2BP3
234	235	TWISTNB
235	236	KRT20
236	237	MED1
237	238	TNFRSF11B
238	239	PDGFD
239	240	SULT6B1
240	241	BCL7A
241	242	LOC100289561
242	243	ELAVL1
243	244	ICK
244	245	DPH6
245	246	SMYD5
246	247	BLID
247	248	MOB1B
248	249	MLH1
249	250	ARL4C
250	251	CYB5B
251	252	SCMH1
252	253	MRPL51
253	254	ZNF383
254	255	SNRNP27
255	256	CBX5
256	257	ZNF331
257	258	IBTK
258	259	MAGOHB
259	260	TSEN54
260	261	SDHB
261	262	HKR1
262	263	CAMKK2
263	264	ANO10
264	265	TRAV2
265	266	PRMT9
266	267	FSTL1
267	268	TRBC2
268	269	BRD3OS
269	270	DDX46
270	271	PRPS2
271	272	NOP56
272	273	MSANTD4
273	274	ZNF256
274	275	HTR2A
275	276	ERG28
276	277	ZNF75A
277	278	ZBTB3
278	279	MBD3
279	280	CDK2AP2
280	281	ACACA
281	282	ZNF260
282	283	LINC01563
283	284	DHDDS
284	285	GPN1
285	286	GUF1
286	287	RUFY2
287	288	MIR22HG
288	289	TRAV10
289	290	URB1
290	291	NECAB1
291	292	SIGLEC17P
292	293	CYB5R1
293	294	ECD
294	295	EXOSC2
295	296	ZW10
296	297	VEGFB
297	298	PKHD1L1
298	299	PDE3A
299	300	PRPS1
300	301	MIR4762
301	302	KDM8
302	303	PARP1
303	304	MICAL1
304	305	GSK3B
305	306	PDCD4
306	307	SLC4A1AP
307	308	GLIS2
308	309	TAF3
309	310	FTSJ1
310	311	FAM86EP
311	312	TBC1D10A
312	313	TRDJ3
313	314	LINC01310
314	315	ATIC
315	316	SMPX
316	317	SP4
317	318	SNAP91
318	319	TDP1
319	320	S1PR1
320	321	SUV39H1
321	322	MYO9A
